timestamp,user_id,app_name,message_text,message_count,hour,day_of_week,is_overnight,sentiment_score,depression_score,anxiety_score,self_harm_score,overall_risk_score
2026-02-09 19:15:24,user_074,Snapchat,Nobody understands,4,19,Monday,FALSE,0.1514,0.7846,0.337,0.0791,0.4516
2026-02-09 19:16:24,user_020,Instagram,I can't deal with this right now,7,19,Monday,FALSE,0.1133,0.4686,0.4443,0.0666,0.3596
2026-02-09 20:16:43,user_044,Messenger,On my way,8,20,Monday,FALSE,0.9045,0.085,0.0521,0.0027,0.0529
2026-02-09 20:24:22,user_070,Telegram,On my way,14,20,Monday,FALSE,0.8023,0.1156,0.1694,0.0118,0.1085
2026-02-09 21:09:07,user_028,Discord,You're the best,12,21,Monday,FALSE,0.7686,0.1894,0.0609,0.0374,0.1064
2026-02-09 22:38:33,user_009,WhatsApp,My parents are so annoying,15,22,Monday,FALSE,0.1152,0.3903,0.3143,0.084,0.2871
2026-02-10 03:51:33,user_061,Instagram,Nothing matters,24,3,Tuesday,TRUE,0,0.8303,0.5414,0.121,0.5518
2026-02-10 06:27:54,user_035,WhatsApp,"Please reply, I'm worrying",23,6,Tuesday,FALSE,0.3274,0.4571,0.7841,0.0053,0.4586
2026-02-10 07:04:34,user_035,Discord,Can't wait for the weekend,23,7,Tuesday,FALSE,0.9413,0.1399,0.0809,0.0196,0.0892
2026-02-10 13:16:40,user_008,Instagram,What if it goes wrong?,19,13,Tuesday,FALSE,0.3273,0.4932,0.712,0.0035,0.4473
2026-02-10 15:21:55,user_018,Instagram,Having the best time,16,15,Tuesday,FALSE,0.8697,0.0106,0.041,0.0072,0.0204
2026-02-10 16:10:35,user_067,Messenger,Okay,8,16,Tuesday,FALSE,0.5327,0.0256,0.013,0.013,0.0181
2026-02-10 16:43:24,user_010,Snapchat,Did you do the homework?,16,16,Tuesday,FALSE,0.6506,0.0986,0.0127,0.0217,0.0493
2026-02-10 18:11:38,user_048,Discord,Loved the movie,8,18,Tuesday,FALSE,0.8526,0.0629,0.0063,0.0207,0.0325
2026-02-10 18:59:21,user_043,Instagram,Can you send me the link?,4,18,Tuesday,FALSE,0.7622,0.1779,0.0268,0.0252,0.0868
2026-02-10 20:51:47,user_015,WhatsApp,Are we still on for later?,5,20,Tuesday,FALSE,0.6176,0.0006,0.1988,0.0009,0.07
2026-02-10 21:19:47,user_039,Snapchat,Best day ever,18,21,Tuesday,FALSE,0.6699,0.0838,0.1372,0.0202,0.0866
2026-02-10 21:35:17,user_071,Telegram,Everything feels overwhelming,18,21,Tuesday,FALSE,0.0683,0.3558,0.884,0.069,0.469
2026-02-10 21:55:09,user_037,Messenger,Okay,15,21,Tuesday,FALSE,0.5894,0.1424,0.0839,0.0155,0.0902
2026-02-10 22:09:06,user_012,Telegram,Best day ever,10,22,Tuesday,FALSE,0.5781,0.053,0.1779,0.0125,0.0866
2026-02-10 23:25:49,user_013,Telegram,See you tomorrow,3,23,Tuesday,FALSE,0.7384,0.0218,0.0621,0.0072,0.0323
2026-02-10 23:39:19,user_029,Messenger,I'm worried about exams,21,23,Tuesday,FALSE,0.0419,0.5628,0.5732,0.0992,0.4505
2026-02-11 00:19:36,user_039,Messenger,What's the point,4,0,Wednesday,TRUE,0,0.886,0.2304,0.1381,0.4696
2026-02-11 00:42:06,user_024,Messenger,My parents are so annoying,11,0,Wednesday,TRUE,0,0.4016,0.5323,0.1137,0.3754
2026-02-11 00:50:02,user_051,Discord,I can't sleep again tonight,19,0,Wednesday,TRUE,0.1909,0.6983,0.4705,0.1598,0.4839
2026-02-11 01:32:04,user_065,Discord,My chest feels tight,3,1,Wednesday,TRUE,0,0.4148,0.7106,0.1289,0.4469
2026-02-11 01:55:59,user_070,Instagram,You're the best,4,1,Wednesday,TRUE,0.3903,0.1048,0.1056,0.0191,0.0837
2026-02-11 05:34:18,user_063,Instagram,I feel really alone sometimes,19,5,Wednesday,FALSE,0.0989,0.7518,0.312,0.0253,0.4162
2026-02-11 05:43:06,user_016,Discord,See you tomorrow,11,5,Wednesday,FALSE,0.9907,0.0848,0.1029,0.0204,0.075
2026-02-11 05:52:08,user_051,Snapchat,Best day ever,9,5,Wednesday,FALSE,0.7521,0.0769,0.1959,0.0458,0.1108
2026-02-11 06:00:33,user_037,Messenger,I don't know what to do,1,6,Wednesday,FALSE,0.1666,0.5073,0.6231,0.1354,0.4548
2026-02-11 06:04:02,user_002,Instagram,My chest feels tight,5,6,Wednesday,FALSE,0.2615,0.5672,0.7414,0.0092,0.4887
2026-02-11 08:06:55,user_010,Discord,I feel really tired today,5,8,Wednesday,FALSE,0.2104,0.6828,0.489,0.082,0.4647
2026-02-11 17:20:59,user_010,WhatsApp,See you tomorrow,25,17,Wednesday,FALSE,0.6193,0.0792,0.1343,0.015,0.0824
2026-02-11 17:36:30,user_017,WhatsApp,Are we still on for later?,19,17,Wednesday,FALSE,0.8972,0.0362,0.0968,0.0322,0.0564
2026-02-11 17:39:04,user_018,Instagram,I'm worried about exams,5,17,Wednesday,FALSE,0.2002,0.5602,0.4145,0.0597,0.3841
2026-02-11 18:06:46,user_062,Messenger,Best day ever,25,18,Wednesday,FALSE,0.975,0.1821,0.1262,0.037,0.1263
2026-02-11 18:29:26,user_007,Instagram,I have so much to do,7,18,Wednesday,FALSE,0.24,0.3734,0.4642,0.124,0.3428
2026-02-11 19:00:14,user_064,Snapchat,I am happy today,12,19,Wednesday,FALSE,0.6544,0.1476,0.1514,0.031,0.1198
2026-02-11 19:00:16,user_040,Messenger,What if it goes wrong?,23,19,Wednesday,FALSE,0.0945,0.3862,0.8003,0.0319,0.4426
2026-02-11 19:15:48,user_048,Telegram,"Please reply, I'm worrying",5,19,Wednesday,FALSE,0.0502,0.3784,0.7705,0.1693,0.4633
2026-02-11 20:58:48,user_070,Discord,I just want to stay in bed,10,20,Wednesday,FALSE,0.0391,0.5536,0.3909,0.0465,0.3698
2026-02-12 02:30:57,user_070,WhatsApp,I feel really tired today,20,2,Thursday,TRUE,0.1511,0.8126,0.501,0.0186,0.505
2026-02-12 08:24:30,user_027,Telegram,Everything feels overwhelming,16,8,Thursday,FALSE,0.1372,0.3959,0.5468,0.0304,0.3573
2026-02-12 08:48:57,user_061,Discord,My parents are so annoying,24,8,Thursday,FALSE,0.2877,0.4514,0.5492,0.1096,0.4002
2026-02-12 14:22:57,user_073,Telegram,See you tomorrow,8,14,Thursday,FALSE,0.9224,0.0825,0.1266,0.0413,0.0876
2026-02-12 16:48:17,user_031,Snapchat,I need a break,11,16,Thursday,FALSE,0.3028,0.4813,0.401,0.1364,0.367
2026-02-12 18:19:43,user_039,Instagram,I am happy today,21,18,Thursday,FALSE,0.6681,0.0553,0.065,0.0138,0.0483
2026-02-12 18:59:49,user_050,Instagram,Okay,25,18,Thursday,FALSE,0.6695,0.0721,0.1712,0.0215,0.0941
2026-02-12 20:40:20,user_054,Messenger,Can't wait for the weekend,15,20,Thursday,FALSE,0.509,0.0649,0.0127,0.0144,0.034
2026-02-12 20:45:10,user_020,Discord,What time is it?,4,20,Thursday,FALSE,0.7761,0.0186,0.1985,0.0456,0.0883
2026-02-12 20:50:36,user_059,Messenger,I feel really alone sometimes,12,20,Thursday,FALSE,0.0434,0.884,0.2276,0.7471,0.62
2026-02-12 21:33:06,user_062,Instagram,Are we still on for later?,13,21,Thursday,FALSE,0.7369,0.1665,0.0888,0.0028,0.0984
2026-02-12 23:29:59,user_066,Snapchat,School is stressing me out,4,23,Thursday,FALSE,0.1044,0.4221,0.3319,0.0145,0.2887
2026-02-13 01:03:42,user_020,Instagram,What time is it?,23,1,Friday,TRUE,0.3241,0.1232,0.0889,0.0062,0.0819
2026-02-13 02:12:20,user_055,Instagram,I'm so nervous,11,2,Friday,TRUE,0.0465,0.5337,0.6917,0.1131,0.4838
2026-02-13 03:07:50,user_038,Instagram,I'll be there in 5,14,3,Friday,TRUE,0.6045,0.2556,0.1663,0.0487,0.1726
2026-02-13 03:14:03,user_048,Telegram,Nobody understands,7,3,Friday,TRUE,0,0.6969,0.5063,0.0871,0.4777
2026-02-13 07:02:54,user_058,Discord,My chest feels tight,23,7,Friday,FALSE,0.3053,0.5363,0.782,0.1847,0.5344
2026-02-13 07:46:05,user_054,Messenger,See you tomorrow,16,7,Friday,FALSE,0.5914,0.0802,0.1925,0.0136,0.1028
2026-02-13 09:23:59,user_055,Instagram,Everything feels overwhelming,22,9,Friday,FALSE,0.3582,0.4814,0.3534,0.1061,0.3428
2026-02-13 11:10:01,user_061,Messenger,I feel really alone sometimes,14,11,Friday,FALSE,0.0025,0.5538,0.3267,0.1304,0.3685
2026-02-13 11:22:39,user_041,WhatsApp,That was hilarious,21,11,Friday,FALSE,0.7415,0.0976,0.1775,0.022,0.1067
2026-02-13 18:10:39,user_042,Messenger,Can't wait for the weekend,6,18,Friday,FALSE,0.9068,0.1611,0.114,0.0266,0.111
2026-02-13 18:15:41,user_068,Instagram,On my way,21,18,Friday,FALSE,0.9414,0.0958,0.0175,0.0192,0.0493
2026-02-13 21:50:15,user_017,Discord,I'm so nervous,13,21,Friday,FALSE,0.0509,0.4262,0.763,0.0587,0.4522
2026-02-13 22:54:17,user_025,Telegram,Did you do the homework?,8,22,Friday,FALSE,0.9012,0.0511,0.1168,0.0231,0.0671
2026-02-13 23:25:54,user_015,Snapchat,Loved the movie,12,23,Friday,FALSE,0.5312,0.1802,0.1936,0.0,0.1398
2026-02-14 00:02:42,user_062,Discord,I don't know what to do,16,0,Saturday,TRUE,0.08,0.5299,0.8714,0.1031,0.5427
2026-02-14 01:19:52,user_029,WhatsApp,Everyone is hanging out without me,20,1,Saturday,TRUE,0.0445,0.8506,0.3192,0.1635,0.4928
2026-02-14 03:47:17,user_012,Instagram,I'm worried about exams,1,3,Saturday,TRUE,0.0946,0.603,0.5677,0.0174,0.4442
2026-02-14 05:55:39,user_071,Messenger,I don't know what to do,2,5,Saturday,FALSE,0.0458,0.4738,0.6116,0.1721,0.4466
2026-02-14 08:16:42,user_054,Telegram,You're the best,17,8,Saturday,FALSE,0.8945,0.0148,0.1981,0.024,0.0813
2026-02-14 08:24:39,user_011,Messenger,Are we still on for later?,10,8,Saturday,FALSE,0.674,0.1691,0.1235,0.0407,0.121
2026-02-14 08:45:28,user_030,WhatsApp,I don't know what to do,21,8,Saturday,FALSE,0.2975,0.2586,0.8085,0.0585,0.401
2026-02-14 13:02:32,user_068,WhatsApp,Just woke up,21,13,Saturday,FALSE,0.8382,0.1295,0.1427,0.0465,0.1134
2026-02-14 13:17:02,user_015,WhatsApp,That was hilarious,1,13,Saturday,FALSE,0.8186,0.0524,0.1482,0.0276,0.0797
2026-02-14 14:11:30,user_023,Instagram,I feel empty,5,14,Saturday,FALSE,0.3002,0.823,0.2153,0.0058,0.406
2026-02-14 14:37:51,user_016,Snapchat,Loved the movie,16,14,Saturday,FALSE,0.9259,0.0424,0.1554,0.0276,0.0782
2026-02-14 15:05:23,user_023,Discord,You're the best,8,15,Saturday,FALSE,0.776,0.1727,0.1701,0.0081,0.1306
2026-02-14 15:55:34,user_041,Telegram,Everyone is hanging out without me,24,15,Saturday,FALSE,0.3136,0.6242,0.5228,0.167,0.4744
2026-02-14 19:53:00,user_012,WhatsApp,Can you send me the link?,15,19,Saturday,FALSE,0.6753,0.0683,0.1136,0.0348,0.0758
2026-02-14 21:05:52,user_033,WhatsApp,I feel empty,12,21,Saturday,FALSE,0.2917,0.6343,0.2046,0.0419,0.3358
2026-02-14 23:03:04,user_057,WhatsApp,My chest feels tight,20,23,Saturday,FALSE,0.1453,0.4718,0.8403,0.1906,0.5305
2026-02-14 23:34:50,user_042,Discord,You're the best,17,23,Saturday,FALSE,0.891,0.0718,0.1089,0.0242,0.0729
2026-02-14 23:45:49,user_055,Telegram,On my way,9,23,Saturday,FALSE,0.8534,0.0366,0.1972,0.0399,0.0937
2026-02-15 00:12:04,user_063,Telegram,Can't wait for the weekend,11,0,Sunday,TRUE,0.7175,0.2039,0.0672,0.0289,0.1123
2026-02-15 03:35:05,user_003,WhatsApp,I have so much to do,17,3,Sunday,TRUE,0.0167,0.6273,0.5872,0.1044,0.4825
2026-02-15 04:15:27,user_015,Instagram,Why am I always alone,1,4,Sunday,TRUE,0.116,0.6573,0.3903,0.0927,0.4227
2026-02-15 04:18:33,user_018,Instagram,Nothing matters,11,4,Sunday,TRUE,0.0456,0.8858,0.4078,0.0502,0.5096
2026-02-15 05:33:14,user_066,Discord,Nothing matters,3,5,Sunday,FALSE,0.1112,0.509,0.4154,0.0891,0.3713
2026-02-15 05:34:39,user_011,WhatsApp,I feel empty,10,5,Sunday,FALSE,0.1769,0.6381,0.5247,0.1298,0.4713
2026-02-15 07:37:24,user_025,Instagram,I am happy today,21,7,Sunday,FALSE,0.5652,0.1485,0.0241,0.0293,0.0752
2026-02-15 07:52:07,user_050,Discord,Feeling great today,13,7,Sunday,FALSE,0.6994,0.0603,0.1492,0.0376,0.0857
2026-02-15 08:05:58,user_073,Telegram,"Please reply, I'm worrying",14,8,Sunday,FALSE,0.122,0.2079,0.7013,0.0652,0.3449
2026-02-15 10:13:27,user_066,WhatsApp,Just woke up,16,10,Sunday,FALSE,0.5217,0.1481,0.185,0.0088,0.1262
2026-02-15 11:56:28,user_031,Messenger,I feel really alone sometimes,5,11,Sunday,FALSE,0.2992,0.7084,0.3801,0.0335,0.4248
2026-02-15 16:43:53,user_056,Snapchat,School is stressing me out,4,16,Sunday,FALSE,0.0461,0.5911,0.3536,0.1925,0.4083
2026-02-15 16:48:09,user_060,Messenger,Nobody understands,25,16,Sunday,FALSE,0.0908,0.7247,0.4423,0.1032,0.4705
2026-02-15 17:18:42,user_013,Snapchat,I am happy today,8,17,Sunday,FALSE,0.5987,0.1161,0.1903,0.0179,0.1175
2026-02-15 18:18:26,user_075,Discord,Can't wait for the weekend,12,18,Sunday,FALSE,0.5142,0.1529,0.0986,0.0485,0.1078
2026-02-15 19:25:48,user_074,Instagram,On my way,23,19,Sunday,FALSE,0.553,0.0197,0.0444,0.0373,0.0328
2026-02-15 19:29:57,user_034,Telegram,Nothing matters,23,19,Sunday,FALSE,0.0979,0.604,0.3181,0.0889,0.3752
2026-02-15 19:51:17,user_063,Instagram,Are we still on for later?,20,19,Sunday,FALSE,0.5912,0.0579,0.1274,0.0309,0.0755
2026-02-15 20:07:21,user_056,Messenger,It's all too much,20,20,Sunday,FALSE,0.1825,0.4109,0.4117,0.0343,0.317
2026-02-15 20:23:25,user_022,Telegram,Did you do the homework?,22,20,Sunday,FALSE,0.0982,0.8478,0.0181,0.8892,0.5677
2026-02-15 20:50:18,user_060,Snapchat,Can you send me the link?,7,20,Sunday,FALSE,0.7758,0.1486,0.0538,0.0257,0.0847
2026-02-15 21:59:00,user_029,Instagram,What if it goes wrong?,17,21,Sunday,FALSE,0.153,0.2165,0.6914,0.108,0.3556
2026-02-16 00:02:41,user_007,Messenger,What's the point,7,0,Monday,TRUE,0,0.8926,0.4937,0.1915,0.5777
2026-02-16 00:51:48,user_013,Snapchat,Everyone is hanging out without me,20,0,Monday,TRUE,0.1357,0.6254,0.3811,0.1972,0.4328
2026-02-16 01:05:59,user_019,Snapchat,School is stressing me out,4,1,Monday,TRUE,0.0554,0.5738,0.331,0.0918,0.3683
2026-02-16 01:12:52,user_053,Instagram,I don't feel like talking to anyone,17,1,Monday,TRUE,0.0916,0.6336,0.3774,0.0551,0.3993
2026-02-16 01:24:24,user_057,Instagram,"Please reply, I'm worrying",20,1,Monday,TRUE,0.1903,0.5208,0.6938,0.0026,0.4518
2026-02-16 02:23:32,user_024,Discord,I can't deal with this right now,12,2,Monday,TRUE,0.1542,0.5429,0.4689,0.0846,0.4024
2026-02-16 03:03:59,user_072,WhatsApp,I need a break,4,3,Monday,TRUE,0.1851,0.6267,0.5924,0.1563,0.4971
2026-02-16 06:34:52,user_023,Instagram,I feel empty,12,6,Monday,FALSE,0.0224,0.8986,0.2878,0.1693,0.5025
2026-02-16 07:06:13,user_001,Discord,I can't stop thinking about it,7,7,Monday,FALSE,0.3019,0.561,0.6082,0.192,0.4853
2026-02-16 12:39:03,user_004,Telegram,It's all too much,5,12,Monday,FALSE,0.3225,0.3009,0.5612,0.0804,0.3369
2026-02-16 15:00:48,user_036,Discord,I feel really alone sometimes,19,15,Monday,FALSE,0.3392,0.6114,0.3946,0.1796,0.4276
2026-02-16 18:11:24,user_073,WhatsApp,Did you do the homework?,25,18,Monday,FALSE,0.5637,0.1458,0.1898,0.0474,0.1366
2026-02-16 18:13:55,user_010,Messenger,"Please reply, I'm worrying",21,18,Monday,FALSE,0.0416,0.4811,0.7613,0.1952,0.5077
2026-02-16 18:16:38,user_012,Messenger,I'm so far behind,4,18,Monday,FALSE,0.0589,0.3742,0.4735,0.1325,0.3485
2026-02-16 19:30:22,user_021,Telegram,What if it goes wrong?,21,19,Monday,FALSE,0.154,0.4233,0.8517,0.1976,0.5168
2026-02-16 19:33:23,user_050,Snapchat,Having the best time,2,19,Monday,FALSE,0.772,0.1573,0.1015,0.001,0.0987
2026-02-16 19:53:35,user_037,WhatsApp,So much homework,12,19,Monday,FALSE,0.2269,0.5695,0.3919,0.1579,0.4044
2026-02-16 20:11:56,user_035,Messenger,Having the best time,15,20,Monday,FALSE,0.9314,0.1154,0.0426,0.0481,0.0731
2026-02-16 21:03:16,user_035,Instagram,Loved the movie,23,21,Monday,FALSE,0.8926,0.1004,0.1917,0.028,0.1143
2026-02-16 21:37:19,user_019,Snapchat,"Please reply, I'm worrying",12,21,Monday,FALSE,0.3506,0.2355,0.8183,0.1272,0.4124
2026-02-16 22:11:01,user_042,Discord,I'll be there in 5,20,22,Monday,FALSE,0.6226,0.1411,0.1775,0.0222,0.1241
2026-02-17 03:23:37,user_035,Telegram,Everything feels overwhelming,15,3,Tuesday,TRUE,0.1348,0.4461,0.3243,0.1661,0.3335
2026-02-17 04:29:45,user_053,Discord,Everything feels overwhelming,9,4,Tuesday,TRUE,0,0.4008,0.6534,0.0141,0.3925
2026-02-17 06:06:22,user_053,WhatsApp,Nothing matters,6,6,Tuesday,FALSE,0.1626,0.7483,0.2618,0.186,0.4374
2026-02-17 07:42:44,user_039,Snapchat,I can't stop thinking about it,3,7,Tuesday,FALSE,0.3149,0.3821,0.6532,0.1158,0.4104
2026-02-17 08:03:40,user_038,Messenger,I'm drowning in work,25,8,Tuesday,FALSE,0.0363,0.4604,0.5883,0.0161,0.3941
2026-02-17 12:02:59,user_052,Telegram,Why am I always alone,19,12,Tuesday,FALSE,0.3739,0.7781,0.3324,0.0852,0.4488
2026-02-17 13:56:20,user_005,WhatsApp,My chest feels tight,20,13,Tuesday,FALSE,0.3234,0.2041,0.6539,0.0357,0.3194
2026-02-17 15:13:37,user_074,Instagram,On my way,2,15,Tuesday,FALSE,0.5112,0.0086,0.1147,0.0081,0.0456
2026-02-17 16:37:35,user_054,Instagram,I can't deal with this right now,16,16,Tuesday,FALSE,0.3488,0.4753,0.4909,0.1993,0.4118
2026-02-17 17:04:28,user_062,WhatsApp,Trying to keep it together,13,17,Tuesday,FALSE,0.1197,0.5886,0.5071,0.0914,0.4358
2026-02-17 18:08:38,user_026,Instagram,Did you do the homework?,16,18,Tuesday,FALSE,0.6708,0.0236,0.0817,0.0253,0.0443
2026-02-17 18:24:05,user_020,Messenger,I feel really alone sometimes,21,18,Tuesday,FALSE,0.3192,0.7852,0.2328,0.0308,0.4033
2026-02-17 19:31:33,user_018,Snapchat,Everything feels overwhelming,25,19,Tuesday,FALSE,0.0882,0.2219,0.8953,0.0409,0.4124
2026-02-17 20:01:46,user_064,Instagram,I'm so far behind,14,20,Tuesday,FALSE,0.0839,0.5393,0.5494,0.0138,0.4115
2026-02-17 21:24:58,user_066,Telegram,I feel really tired today,12,21,Tuesday,FALSE,0.1544,0.7161,0.3131,0.1823,0.4416
2026-02-17 21:59:03,user_052,Instagram,Feeling great today,5,21,Tuesday,FALSE,0.5898,0.0105,0.1961,0.0325,0.0809
2026-02-17 22:36:41,user_039,Snapchat,I can't stop thinking about it,21,22,Tuesday,FALSE,0.1293,0.3265,0.8913,0.088,0.4645
2026-02-17 23:43:25,user_027,Discord,I feel really tired today,1,23,Tuesday,FALSE,0.05,0.5056,0.2448,0.0032,0.2887
2026-02-17 23:55:34,user_003,Snapchat,Best day ever,1,23,Tuesday,FALSE,0.5593,0.1986,0.0786,0.0064,0.1085
2026-02-18 00:56:48,user_069,Messenger,What's the point,14,0,Wednesday,TRUE,0,0.7407,0.5014,0.1707,0.5144
2026-02-18 04:09:55,user_057,Messenger,I'm so far behind,14,4,Wednesday,TRUE,0,0.525,0.5047,0.1863,0.4332
2026-02-18 05:24:16,user_068,Snapchat,I'm so far behind,7,5,Wednesday,FALSE,0.3409,0.5903,0.4894,0.1123,0.4355
2026-02-18 06:43:52,user_008,Messenger,I have no real friends,16,6,Wednesday,FALSE,0.3967,0.695,0.3095,0.0811,0.4066
2026-02-18 08:01:02,user_022,Instagram,What time is it?,6,8,Wednesday,FALSE,0.6467,0.075,0.0291,0.0266,0.0468
2026-02-18 08:03:38,user_004,WhatsApp,You're the best,14,8,Wednesday,FALSE,0.8836,0.1858,0.0749,0.0119,0.1035
2026-02-18 13:08:07,user_012,Telegram,I have so much to do,8,13,Wednesday,FALSE,0.393,0.4103,0.3581,0.0873,0.3113
2026-02-18 15:59:51,user_042,WhatsApp,My parents are so annoying,10,15,Wednesday,FALSE,0.033,0.4273,0.4292,0.199,0.3709
2026-02-18 16:37:38,user_062,Telegram,I'm so far behind,12,16,Wednesday,FALSE,0.2543,0.4692,0.457,0.1279,0.3796
2026-02-18 19:00:19,user_066,Messenger,School is stressing me out,4,19,Wednesday,FALSE,0.265,0.381,0.4817,0.0274,0.3278
2026-02-18 19:11:02,user_067,Snapchat,It's all too much,5,19,Wednesday,FALSE,0.2208,0.3274,0.357,0.1661,0.2974
2026-02-18 19:24:37,user_060,Messenger,Feeling left out,2,19,Wednesday,FALSE,0.0174,0.5511,0.3852,0.1578,0.3947
2026-02-18 19:33:58,user_016,Instagram,That was hilarious,24,19,Wednesday,FALSE,0.8281,0.113,0.0316,0.0034,0.0571
2026-02-18 20:19:28,user_019,Messenger,So much homework,16,20,Wednesday,FALSE,0.0836,0.4614,0.3611,0.1047,0.3371
2026-02-18 20:47:43,user_044,Discord,I feel really alone sometimes,7,20,Wednesday,FALSE,0.2584,0.627,0.4085,0.0725,0.4119
2026-02-18 20:56:04,user_036,WhatsApp,Just woke up,6,20,Wednesday,FALSE,0.5437,0.0781,0.0358,0.0479,0.0557
2026-02-19 05:45:31,user_049,Discord,See you tomorrow,18,5,Thursday,FALSE,0.7802,0.1869,0.1443,0.0144,0.1289
2026-02-19 06:59:10,user_051,Instagram,Are we still on for later?,8,6,Thursday,FALSE,0.7608,0.1956,0.025,0.0106,0.0896
2026-02-19 08:47:52,user_055,Messenger,That was hilarious,3,8,Thursday,FALSE,0.9284,0.0285,0.0453,0.0063,0.0288
2026-02-19 14:06:04,user_017,Instagram,Trying to keep it together,2,14,Thursday,FALSE,0.1372,0.5176,0.5969,0.0404,0.4261
2026-02-19 14:39:18,user_041,Messenger,My chest feels tight,3,14,Thursday,FALSE,0.0801,0.2296,0.6407,0.0345,0.3247
2026-02-19 16:17:02,user_074,Snapchat,Trying to keep it together,1,16,Thursday,FALSE,0.1169,0.5832,0.4914,0.1506,0.4429
2026-02-19 16:59:54,user_018,Snapchat,I'm so nervous,25,16,Thursday,FALSE,0.3836,0.5926,0.78,0.1393,0.5448
2026-02-19 18:56:51,user_026,WhatsApp,I feel really alone sometimes,7,18,Thursday,FALSE,0.2296,0.6939,0.5046,0.087,0.4759
2026-02-19 21:04:57,user_068,Snapchat,That was hilarious,20,21,Thursday,FALSE,0.5328,0.055,0.1266,0.0274,0.0732
2026-02-19 21:33:49,user_013,Discord,What if it goes wrong?,23,21,Thursday,FALSE,0.226,0.4679,0.8934,0.0677,0.5168
2026-02-19 21:52:14,user_031,WhatsApp,Are we still on for later?,24,21,Thursday,FALSE,0.9737,0.0813,0.0625,0.0045,0.0555
2026-02-19 21:54:07,user_058,Snapchat,Okay,8,21,Thursday,FALSE,0.6364,0.1811,0.0295,0.0219,0.0882
2026-02-19 22:25:45,user_065,Telegram,Everything feels overwhelming,10,22,Thursday,FALSE,0.2074,0.3692,0.6566,0.1659,0.419
2026-02-19 23:03:49,user_005,Telegram,I feel empty,7,23,Thursday,FALSE,0.1977,0.5043,0.5402,0.1862,0.4373
2026-02-19 23:40:04,user_074,Messenger,I have so much to do,4,23,Thursday,FALSE,0.144,0.4499,0.4701,0.0735,0.3629
2026-02-19 23:40:53,user_067,Snapchat,Did you do the homework?,3,23,Thursday,FALSE,0.7893,0.114,0.0753,0.0189,0.0767
2026-02-20 00:24:05,user_069,Instagram,Wish I had someone to talk to,12,0,Friday,TRUE,0.1649,0.8301,0.4659,0.131,0.5278
2026-02-20 00:24:28,user_074,Messenger,I don't feel like talking to anyone,16,0,Friday,TRUE,0.1538,0.7972,0.3515,0.1092,0.4692
2026-02-20 01:08:33,user_044,Telegram,So much homework,18,1,Friday,TRUE,0.1992,0.5435,0.413,0.1913,0.4098
2026-02-20 01:24:45,user_006,WhatsApp,I feel really alone sometimes,15,1,Friday,TRUE,0,0.8797,0.5061,0.1189,0.5587
2026-02-20 01:59:35,user_031,Messenger,I'm so nervous,4,1,Friday,TRUE,0,0.4442,0.6896,0.0104,0.4216
2026-02-20 02:30:50,user_060,Instagram,I feel really tired today,17,2,Friday,TRUE,0,0.7552,0.553,0.1502,0.5332
2026-02-20 03:47:32,user_071,Messenger,I had fun with my friends,2,3,Friday,TRUE,0.4223,0.1944,0.0766,0.0075,0.1064
2026-02-20 03:56:33,user_032,Snapchat,Feeling left out,10,3,Friday,TRUE,0,0.7573,0.4323,0.0538,0.4677
2026-02-20 04:48:41,user_054,Telegram,Are we still on for later?,24,4,Friday,TRUE,0.7793,0.2985,0.1131,0.0499,0.1714
2026-02-20 05:37:58,user_013,Snapchat,Can't wait for the weekend,13,5,Friday,FALSE,0.5161,0.1866,0.0497,0.0339,0.1005
2026-02-20 06:29:24,user_052,Snapchat,Can you send me the link?,11,6,Friday,FALSE,0.6098,0.0649,0.1537,0.0028,0.0804
2026-02-20 06:44:56,user_059,Messenger,Okay,10,6,Friday,FALSE,0.5514,0.1007,0.0612,0.0033,0.0625
2026-02-20 07:05:20,user_043,Instagram,I can't sleep again tonight,20,7,Friday,FALSE,0.307,0.4058,0.4483,0.0963,0.3433
2026-02-20 09:55:06,user_057,Telegram,I'll be there in 5,3,9,Friday,FALSE,0.7681,0.028,0.0367,0.0231,0.0298
2026-02-20 15:16:45,user_055,Telegram,See you tomorrow,13,15,Friday,FALSE,0.8954,0.1136,0.1515,0.0088,0.1006
2026-02-20 16:46:48,user_017,Instagram,I just want to stay in bed,2,16,Friday,FALSE,0.0399,0.6536,0.244,0.0027,0.3475
2026-02-20 17:01:53,user_062,Instagram,See you tomorrow,5,17,Friday,FALSE,0.9169,0.1845,0.0958,0.0237,0.1133
2026-02-20 19:24:41,user_051,Instagram,Can you send me the link?,25,19,Friday,FALSE,0.6031,0.0884,0.0649,0.0102,0.0606
2026-02-20 20:24:05,user_030,Messenger,Nothing matters,25,20,Friday,FALSE,0.1338,0.8519,0.3737,0.186,0.5181
2026-02-20 20:27:38,user_026,Snapchat,Everything feels overwhelming,24,20,Friday,FALSE,0.0719,0.9851,0.3764,0.7615,0.7162
2026-02-20 22:46:41,user_018,WhatsApp,I'm worried about exams,18,22,Friday,FALSE,0.333,0.4711,0.4421,0.0704,0.3608
2026-02-21 00:17:29,user_072,Snapchat,So much homework,14,0,Saturday,TRUE,0.1877,0.5729,0.413,0.0859,0.3952
